line_item_id,order_id,completed_at,user_id,quantity,price,style_id,order_channel,order_channel_category
20107375,4039124,2017-12-31 14:52:32,1590864,1,75.00,466,,organic search
19115911,3821176,2017-11-24 11:18:34,1462133,1,140.00,928,,direct
13022174,2580216,2016-10-19 06:05:05,1525025,1,180.00,645,,organic search
15894686,3243211,2017-05-27 19:04:37,1921531,1,88.00,514,,other
11771759,2398693,2016-06-22 18:28:42,1360131,1,88.00,514,,direct
15959347,3254321,2017-06-03 18:47:50,1572613,1,20.00,475,,direct
19684713,3952718,2017-12-16 17:51:39,2608170,1,100.00,642,,organic search
18475536,3710912,2017-10-30 22:18:26,526994,1,58.00,801,,direct
15189308,3077839,2017-04-09 12:46:32,1882817,1,28.00,568,,direct
10739840,2241248,2016-03-23 17:45:33,1343748,1,22.00,433,,other
17998520,3636620,2017-10-09 19:26:17,2243663,1,68.00,909,,organic search
19916808,4002592,2017-12-26 08:37:59,2262280,1,68.00,909,,organic search
18052560,3661526,2017-10-16 12:00:58,2295849,1,100.00,642,,other
15955589,3312114,2017-06-25 18:48:39,1383504,1,22.00,474,,direct
19238211,3845389,2017-11-28 19:03:01,2410813,1,68.00,908,,direct
17542905,3555784,2017-09-15 15:02:31,2125505,1,22.00,888,,organic search
15045952,3052363,2017-03-28 19:38:18,1322517,1,125.00,751,,direct
17055269,3484798,2017-08-28 08:56:20,2198392,1,68.00,715,,direct
18348343,3689725,2017-10-24 13:47:36,1557983,1,55.00,577,,direct
13147507,2598965,2016-10-29 21:43:02,1334069,1,180.00,645,,other
18375281,3693851,2017-10-25 13:08:12,1379779,1,68.00,910,,email
16678683,3415469,2017-08-01 03:10:27,2116841,1,22.00,771,,organic search
13527945,2671559,2016-11-26 17:26:01,1376360,1,28.00,443,,direct
16758861,3429721,2017-08-07 11:45:58,1352910,1,58.00,800,,organic search
16538602,3386289,2017-07-19 18:25:06,2050547,1,16.00,771,,organic search
16673746,3422172,2017-08-03 18:52:14,2079760,1,15.00,904,,direct
19848723,3992515,2017-12-25 22:16:29,493732,1,47.00,875,,direct
19676859,3950387,2017-12-16 12:00:38,2606355,1,100.00,650,,direct
16378679,3348892,2017-07-07 10:35:32,1930156,1,16.00,771,,organic search
18799103,3767745,2017-11-13 11:01:10,1131529,1,88.00,907,,organic search
12003396,2430473,2016-07-15 11:28:34,1338287,1,38.00,533,,direct
15258963,3116856,2017-04-17 12:08:35,1727195,1,20.00,475,,email
14182974,2884637,2017-01-04 06:56:48,1223530,1,150.00,687,,direct
19016887,3806890,2017-11-21 08:34:24,1648366,1,130.00,998,,email
18771427,3762900,2017-11-12 13:46:03,2091193,1,16.00,475,,direct
19470356,3909057,2017-12-10 18:04:25,2582003,1,68.00,435,,other
16344022,3343351,2017-07-04 19:38:58,1831517,3,13.00,481,,direct
13675427,2703291,2016-12-06 20:12:34,1499575,1,68.00,517,,direct
18670623,3748765,2017-11-09 14:39:53,2438604,1,68.00,578,,organic search
13093728,2590895,2016-10-25 13:45:07,1553054,1,65.00,502,,direct
15841347,3230111,2017-05-23 00:57:21,1929502,1,68.00,820,,organic search
16966053,3475779,2017-08-25 07:03:20,2171865,1,75.00,466,,direct
17156436,3588292,2017-09-26 08:16:21,1945125,1,50.00,941,,email
15928485,3248955,2017-05-31 11:35:42,2000341,1,85.00,463,,organic search
11783690,2400196,2016-06-23 20:27:38,1387977,1,55.00,526,,direct
17122498,3489341,2017-08-29 16:51:15,1817201,1,65.00,453,,direct
19169880,3831562,2017-11-26 11:28:12,1938353,1,100.00,650,,direct
19699432,3956205,2017-12-17 11:01:54,2611513,1,68.00,911,,other
19659935,3945877,2017-12-15 17:20:41,2493795,1,125.00,997,,email
19163036,3830337,2017-11-26 05:15:31,2271157,1,68.00,909,,direct
19083188,3814892,2017-11-23 08:16:26,2310078,1,68.00,908,,email
15104428,3062427,2017-04-03 06:33:00,1869959,1,68.00,565,,direct
13285775,2624368,2016-11-07 12:47:33,1438942,1,175.00,563,,organic search
14617969,2976844,2017-02-16 14:09:46,1285982,1,75.00,698,,direct
14834883,3016282,2017-03-10 08:57:28,896186,1,68.00,715,,email
17141822,3492962,2017-08-30 21:12:51,2211928,1,25.00,887,,direct
19868404,4014970,2017-12-26 22:39:57,2275180,1,28.00,554,,organic search
19531301,3909202,2017-12-10 18:31:14,2439443,1,100.00,642,,direct
15315399,3114860,2017-04-16 21:41:18,1680029,1,20.00,476,,other
15812822,3226040,2017-05-22 13:33:30,1336593,1,55.00,742,,direct
17336655,3526376,2017-09-08 08:10:20,1449509,1,28.00,794,,email
19723256,3965504,2017-12-18 15:52:18,1483102,1,45.00,723,,direct
16199857,3307287,2017-06-23 17:45:03,1975404,1,25.00,776,,other
17901600,3613816,2017-10-03 12:04:55,2289206,1,22.00,553,,direct
19745650,3970148,2017-12-19 10:28:18,2615781,1,68.00,908,,direct
19437091,3886865,2017-12-06 16:35:46,2564252,1,100.00,648,,direct
18919662,3823377,2017-11-24 17:03:34,2352873,1,68.00,908,,direct
14421101,2940479,2017-01-29 13:38:08,1729081,1,115.00,458,,direct
12543330,2510510,2016-09-08 14:02:58,1468630,1,115.00,459,,organic search
13525675,2671050,2016-11-26 13:07:17,1216721,1,140.00,651,,direct
19414309,3881351,2017-12-05 17:24:05,2063270,1,20.00,475,,email
19210526,3840181,2017-11-27 19:05:35,2517307,1,68.00,910,,direct
13872875,2783181,2016-12-16 00:34:11,1640151,1,55.00,696,,direct
17210315,3503990,2017-09-04 16:57:44,1393113,1,60.00,524,,direct
18248381,3671846,2017-10-19 09:36:30,1684602,1,145.00,500,,organic search
19840972,3991417,2017-12-25 21:27:59,1354492,1,32.00,735,,direct
19355856,3867938,2017-12-03 19:03:01,2544571,1,140.00,651,,organic search
18504816,3716252,2017-11-01 11:21:22,2410081,1,68.00,908,,direct
19581240,3924725,2017-12-12 18:48:51,2590832,1,25.00,772,,organic search
19696107,3955189,2017-12-17 08:31:03,2597416,1,130.00,994,,email
14679093,2986590,2017-02-22 18:52:16,1177130,1,20.00,480,,direct
18444760,3715053,2017-11-01 07:42:11,349619,1,140.00,646,,direct
15785232,3210320,2017-05-19 07:50:01,1238603,1,40.00,752,,email
19406951,3879405,2017-12-05 11:37:18,2197402,1,130.00,929,,email
13513149,2699801,2016-12-05 14:24:27,1608503,1,40.00,617,,direct
14159552,3004695,2017-03-05 19:12:31,1691662,1,185.00,630,,direct
10628876,2164831,2016-03-14 08:24:14,1329931,1,115.00,458,,direct
16459260,3372327,2017-07-13 13:11:35,1582740,1,98.00,674,,direct
13688550,2707323,2016-12-07 19:17:19,1622210,1,65.00,465,,direct
15285839,3101488,2017-04-13 21:41:32,1394870,1,138.00,756,,organic search
16361252,3345948,2017-07-06 07:22:46,1609872,1,22.00,474,,direct
13250614,2617111,2016-11-05 07:26:20,1340157,1,115.00,652,,other
15193318,3091330,2017-04-11 13:31:55,1436915,1,18.00,764,,direct
16920273,3457387,2017-08-17 17:46:01,2024310,1,50.00,942,,email
18501416,3715762,2017-11-01 09:43:28,2261041,1,100.00,643,,email
16750451,3429827,2017-08-07 12:30:25,84970,1,68.00,715,,organic search
19730524,3965806,2017-12-18 16:44:11,2617079,1,20.00,475,,organic search
17886475,3611989,2017-10-02 21:18:04,2277040,1,78.00,749,,direct
19276078,3852583,2017-11-30 14:05:49,1619624,1,100.00,648,,direct
12641424,2527904,2016-09-19 12:38:33,933320,1,68.00,509,,direct
16289094,3325218,2017-06-29 16:09:05,1851152,1,38.00,846,,email
12761267,2541029,2016-09-27 09:16:26,1504236,1,110.00,609,,direct
14087118,2866356,2016-12-26 22:06:39,1364281,1,14.00,476,,organic search
15753114,3202686,2017-05-17 13:21:50,1963878,1,22.00,771,,organic search
19595932,3926827,2017-12-13 05:21:39,2138020,1,120.00,644,,direct
14612118,2975167,2017-02-15 17:42:59,1162089,1,68.00,715,,direct
16348433,3343849,2017-07-05 08:05:58,1406037,1,65.00,453,,email
13665294,2700998,2016-12-05 21:43:44,1594074,1,98.00,693,,email
17255260,3509030,2017-09-07 05:12:17,1079912,1,68.00,908,,direct
16727922,3424416,2017-08-04 20:09:25,2120471,1,65.00,871,,organic search
18900850,3785986,2017-11-16 17:23:56,1583102,1,125.00,997,,direct
16675103,3414875,2017-07-31 18:51:20,1575103,1,31.00,720,,direct
19416287,3881880,2017-12-05 18:55:10,409619,1,68.00,911,,email
19230709,3843949,2017-11-28 12:34:29,1901318,1,150.00,954,,direct
19489145,3899505,2017-12-09 00:20:00,2573849,1,88.00,907,,organic search
16563728,3431185,2017-08-08 05:00:16,1911807,1,58.00,527,,other
16894285,3452240,2017-08-16 08:53:11,523733,1,65.00,817,,email
15791724,3212644,2017-05-19 17:26:48,1323027,1,68.00,574,,direct
11414585,2353674,2016-05-22 13:47:27,1385745,1,120.00,516,,other
18428002,3702817,2017-10-28 09:43:34,2140260,1,78.00,633,,other
11714335,2391155,2016-06-16 14:35:20,1425650,1,115.00,458,,organic search
16541432,3386677,2017-07-20 00:35:01,1924656,1,32.00,504,,direct
19471742,3894958,2017-12-08 07:08:03,1321122,1,100.00,652,,direct
18678396,3746696,2017-11-09 05:15:40,2436920,1,115.00,782,,direct
11723322,2392364,2016-06-17 16:59:52,1418857,1,35.00,513,,other
15004038,3045457,2017-03-25 11:40:48,1462672,1,18.00,764,,direct
19132461,3824815,2017-11-24 21:17:51,942515,1,100.00,642,,organic search
13945611,3020316,2017-03-12 22:07:58,1587255,1,68.00,713,,organic search
13553250,2678984,2016-11-29 09:35:06,1481827,1,98.00,619,,direct
18763986,3761625,2017-11-12 10:44:39,777111,1,125.00,997,,direct
13373449,2643277,2016-11-14 05:36:17,1452843,1,135.00,439,,direct
17824849,3601722,2017-09-29 17:26:42,1322792,1,168.00,563,,direct
17809645,3598821,2017-09-28 21:14:22,2282290,1,98.00,750,,other
18274997,3676707,2017-10-20 14:36:11,1403826,1,88.00,935,,direct
15214654,3084526,2017-04-10 09:06:47,1822781,1,145.00,758,,email
11960603,2423493,2016-07-12 00:51:56,1437539,1,65.00,519,,direct
14921258,3031307,2017-03-18 11:44:55,1674731,1,115.00,652,,direct
18101551,3842591,2017-11-28 08:23:58,1666994,1,40.00,857,,email
18152250,3695700,2017-10-25 23:09:32,2292337,1,88.00,869,,direct
17102372,3486549,2017-08-28 17:17:40,21694,1,55.00,882,,direct
19079016,3814258,2017-11-23 02:00:49,2165722,1,150.00,931,,direct
19133682,3825280,2017-11-24 23:38:24,2502769,1,68.00,715,,organic search
19836023,3990709,2017-12-25 21:05:37,281239,1,88.00,757,,direct
18724242,3754751,2017-11-10 19:23:01,1576373,1,88.00,575,,organic search
19261664,3849736,2017-11-29 19:43:10,2526113,1,100.00,642,,other
19030292,3812297,2017-11-22 12:47:34,2065174,1,235.00,584,,direct
17866344,3607905,2017-10-01 18:38:09,2283503,1,88.00,597,,other
14197072,2887164,2017-01-05 13:51:41,1493363,1,65.00,453,,organic search
17881300,3610398,2017-10-02 12:22:37,2322526,1,15.00,905,,organic search
16576908,3392704,2017-07-23 13:27:29,2099222,1,15.00,903,,organic search
15459471,3142991,2017-04-27 08:24:46,1594067,1,22.00,474,,direct
18953598,3794715,2017-11-18 19:40:23,2476001,1,25.00,772,,direct
18247392,3671732,2017-10-19 09:18:28,2120205,1,22.00,804,,direct
12678838,2529059,2016-09-20 07:54:05,1360185,1,235.00,584,,email
16137121,3294763,2017-06-19 23:32:57,2031749,1,45.00,857,,organic search
17175199,3497267,2017-09-01 12:51:37,2184797,1,115.00,458,,other
19520292,3906418,2017-12-10 11:06:38,2579566,1,75.00,947,,direct
12461867,2499291,2016-08-31 21:03:13,1454203,1,28.00,568,,direct
16939391,3461580,2017-08-19 09:32:59,1617299,1,68.00,715,,direct
17333416,3533848,2017-09-10 00:19:14,1330519,1,155.00,755,,other
19695457,3955374,2017-12-17 08:56:38,1476517,1,68.00,715,,direct
14993261,3043571,2017-03-24 10:56:00,1850205,1,22.00,474,,organic search
18027528,3635369,2017-10-09 14:42:54,1307133,1,50.00,723,,direct
18826761,3773434,2017-11-14 16:42:07,2248994,1,25.00,862,,organic search
15305138,3106807,2017-04-15 04:51:35,1902153,1,48.00,768,,organic search
13797630,2836845,2016-12-19 18:03:37,1556330,1,98.00,638,,other
19023397,3804888,2017-11-20 20:25:54,773733,1,130.00,998,,direct
13848980,2776493,2016-12-14 13:37:51,1573978,1,45.00,694,,direct
19885584,3997555,2017-12-26 05:54:28,1437913,1,12.00,476,,direct
18028564,3636657,2017-10-09 19:33:21,778408,1,30.00,586,,direct
14866152,3021462,2017-03-13 11:41:19,1427630,1,225.00,734,,direct
13599468,2685695,2016-12-01 15:41:26,1405300,1,65.00,536,,organic search
19092136,3816493,2017-11-23 18:42:36,2089094,1,58.00,517,,direct
18634281,3768347,2017-11-13 12:49:10,1107930,1,198.00,927,,direct
16602519,3396577,2017-07-25 15:25:28,1581444,1,58.00,778,,direct
14334730,2924788,2017-01-19 06:19:23,1672325,1,110.00,626,,direct
16836800,3442587,2017-08-12 16:05:09,595201,1,40.00,868,,direct
14351318,2928069,2017-01-20 21:53:22,1712774,1,88.00,677,,direct
13747280,2729299,2016-12-10 17:14:33,1628075,1,155.00,647,,direct
17810287,3598685,2017-09-28 20:18:42,2294858,1,165.00,916,,organic search
17602491,3564797,2017-09-18 13:30:28,1722368,1,28.00,894,,organic search
18809146,3804735,2017-11-20 19:43:33,2486616,1,140.00,646,,direct
17118642,3488744,2017-08-29 12:53:54,1518283,1,48.00,565,,direct
11299628,2369169,2016-05-31 10:34:27,1083987,1,28.00,512,,direct
16061365,3275442,2017-06-13 09:04:58,787854,1,88.00,749,,email
14863542,3020970,2017-03-13 09:22:06,1722011,1,88.00,575,,direct
15912753,3246124,2017-05-29 21:56:12,1518372,1,25.00,569,,direct
15408345,3131249,2017-04-23 10:11:06,1683542,1,70.00,759,,direct
15584924,3175050,2017-05-07 17:44:28,1653635,1,35.00,791,,organic search
15844947,3231295,2017-05-23 09:45:37,1475512,1,68.00,713,,direct
19515113,3905232,2017-12-10 08:09:34,2525865,1,100.00,913,,email
20052893,4027729,2017-12-28 23:26:09,2656456,1,128.00,729,,organic search
15418568,3140922,2017-04-26 12:39:03,1331876,1,125.00,818,,organic search
16014223,3264655,2017-06-08 12:56:02,641392,1,35.00,802,,direct
16495843,3379034,2017-07-17 02:53:42,1286211,1,68.00,813,,organic search
13829710,2781918,2016-12-15 15:59:04,1634763,1,38.00,533,,email
18158469,3656587,2017-10-15 09:30:32,2035068,1,155.00,953,,email
12394469,2489710,2016-08-25 09:32:11,1335329,1,175.00,563,,email
11511230,2364075,2016-05-27 13:24:08,1341479,1,85.00,528,,organic search
16513680,3382217,2017-07-17 20:26:17,2090706,1,15.00,904,,organic search
15881425,3252298,2017-06-02 10:30:13,1757627,1,68.00,731,,direct
17339246,3526820,2017-09-08 09:30:04,1448925,1,70.00,759,,organic search
18360485,3691457,2017-10-24 22:35:42,2390459,1,22.00,804,,organic search
17264221,3511873,2017-09-07 06:32:43,788032,1,68.00,908,,email
13048511,2584442,2016-10-21 19:08:57,1481370,1,25.00,447,,direct
16395062,3353123,2017-07-08 13:57:57,1446129,1,22.00,474,,other
16006880,3263571,2017-06-08 08:41:30,226149,1,75.00,831,,email
12752925,2541765,2016-09-27 16:12:51,1009008,1,125.00,590,,direct
13215410,2626473,2016-11-08 11:45:56,1340694,1,140.00,702,,direct
13776003,2743785,2016-12-11 18:31:31,1630547,1,98.00,668,,organic search
19593398,3933531,2017-12-13 23:04:23,2333015,1,78.00,749,,email
15921182,3250973,2017-06-01 14:13:40,2002236,1,145.00,500,,organic search
17982380,3628106,2017-10-08 10:29:11,1116180,1,28.00,443,,direct
16558148,3389986,2017-07-21 16:56:30,2093707,1,115.00,458,,organic search
13496146,2665165,2016-11-24 09:11:49,1443776,1,130.00,660,,email
16665728,3413708,2017-07-31 10:40:00,1980749,1,98.00,873,,email
16140093,3297881,2017-06-21 09:13:35,1854385,1,88.00,810,,direct
17663185,3574439,2017-09-21 16:29:23,2277136,1,25.00,949,,direct
12495533,2507346,2016-09-06 18:36:09,1482864,1,78.00,610,,other
18845471,3775514,2017-11-15 08:05:57,2272206,1,168.00,923,,direct
17031144,3475779,2017-08-25 07:03:20,2171865,1,16.00,475,,direct
19689339,3953759,2017-12-16 22:05:47,1303926,1,100.00,648,,other
19792918,3983273,2017-12-22 10:25:43,2277601,1,100.00,913,,other
15218350,3085462,2017-04-10 10:27:35,1640100,1,22.00,771,,direct
16669589,3422047,2017-08-03 17:53:51,2125250,1,15.00,906,,direct
16035521,3268798,2017-06-10 17:25:12,2017805,1,48.00,494,,organic search
15329288,3116277,2017-04-17 09:00:59,1906948,1,98.00,597,,other
18367836,3692697,2017-10-25 09:21:04,1355673,1,88.00,575,,direct
16985733,3468709,2017-08-22 14:42:47,931396,1,88.00,514,,organic search
17917583,3625407,2017-10-07 07:59:34,2099848,1,170.00,686,,other
17972009,3626068,2017-10-07 12:23:51,370811,1,18.00,764,,other
19861245,3994315,2017-12-26 00:03:39,796077,1,22.00,771,,direct
17123666,3506135,2017-09-05 15:41:40,2119397,1,118.00,828,,direct
16464849,3373354,2017-07-13 20:26:37,1475219,1,88.00,869,,direct
19606970,3930198,2017-12-13 13:22:23,2199577,1,25.00,771,,organic search
18602322,4007451,2017-12-26 12:12:29,1742386,1,68.00,715,,direct
16933461,3459895,2017-08-18 13:40:43,518090,1,98.00,550,,other
16817914,3439219,2017-08-11 05:40:45,2106824,1,55.00,795,,direct
15865924,3236651,2017-05-25 00:04:34,1570247,1,22.00,771,,direct
18522625,3719327,2017-11-02 06:59:58,1739088,1,38.00,846,,organic search
17279363,3515723,2017-09-07 08:27:00,1529291,1,68.00,908,,direct
15091252,3060195,2017-04-01 20:15:16,1543853,1,48.00,768,,direct
14881646,3024662,2017-03-15 06:42:39,1830330,1,22.00,481,,direct
13396218,2647756,2016-11-16 05:11:02,1566047,1,88.00,612,,direct
17005423,3471887,2017-08-23 15:33:46,1942668,1,165.00,916,,email
18125630,3651644,2017-10-13 13:44:22,1727195,1,75.00,466,,direct
18294925,3788038,2017-11-16 21:07:13,2339035,1,155.00,933,,direct
19493645,3900379,2017-12-09 08:25:46,2574725,1,100.00,642,,organic search
13613746,2688581,2016-12-02 18:36:58,1612533,1,65.00,502,,direct
16472951,3375004,2017-07-14 15:03:17,1525202,1,98.00,860,,direct
14166553,2881753,2017-01-02 08:45:59,1645067,1,65.00,453,,email
18283765,3678118,2017-10-21 05:47:52,2376546,1,88.00,907,,direct
12949814,2569612,2016-10-12 18:48:18,1487374,1,140.00,646,,direct
15681323,3190138,2017-05-12 13:40:37,1404415,1,20.00,568,,direct
16585887,3393938,2017-07-24 07:49:00,1935923,1,22.00,474,,email
17529945,3556443,2017-09-15 19:25:30,1393619,1,95.00,889,,direct
12543533,2511191,2016-09-08 21:23:05,1462635,1,78.00,580,,direct
19108428,3819277,2017-11-24 07:51:25,1631989,1,75.00,1004,,direct
13498031,2665453,2016-11-24 14:03:07,1204060,1,20.00,476,,direct
16459258,3372327,2017-07-13 13:11:35,1582740,1,98.00,674,,direct
18240607,3670576,2017-10-18 21:43:00,1507054,1,40.00,752,,direct
11844775,2410737,2016-07-03 18:26:51,1263419,1,65.00,519,,direct
18798992,3768053,2017-11-13 11:51:09,1756880,1,235.00,584,,direct
14311516,2920076,2017-01-17 10:02:10,1334481,1,45.00,723,,email
19502611,3902740,2017-12-09 15:06:52,1869342,1,150.00,687,,direct
15314966,3110280,2017-04-15 21:26:48,1904207,1,22.00,771,,direct
20006193,4019203,2017-12-27 12:52:23,1638813,1,98.00,1008,,direct
16231546,3313711,2017-06-26 08:09:29,1506577,1,98.00,860,,direct
19319946,3861331,2017-12-02 13:14:06,2419118,1,130.00,994,,direct
18278627,3711966,2017-10-31 09:52:06,1373129,1,145.00,758,,direct
13149279,2599116,2016-10-30 04:01:54,1561050,1,110.00,626,,direct
16337689,3340041,2017-07-03 21:45:53,718243,1,42.00,698,,other
14997669,3044353,2017-03-24 17:40:01,1851011,1,16.00,771,,other
16348820,3343967,2017-07-05 09:01:29,244347,1,35.00,845,,email
16618614,3400789,2017-07-27 07:36:31,2114952,1,36.00,738,,direct
16010754,3264108,2017-06-08 10:04:45,1666095,1,175.00,732,,direct
19974880,4020162,2017-12-27 15:12:05,2639709,1,68.00,908,,email
17166043,3497926,2017-09-01 17:53:39,1781396,1,18.00,888,,organic search
17156682,3913414,2017-12-11 12:13:02,1345208,1,34.00,754,,other
16164577,3299579,2017-06-21 16:42:32,1140597,1,98.00,860,,email
17286130,3518124,2017-09-07 09:38:19,1601341,1,68.00,908,,direct
18540431,3722574,2017-11-03 06:28:02,1535851,1,27.00,864,,direct
16507526,3381250,2017-07-17 13:33:37,2043144,1,25.00,862,,direct
14236376,2920533,2017-01-17 14:44:46,1682569,1,150.00,687,,direct
19389404,3875500,2017-12-04 20:36:22,2092995,1,25.00,862,,direct
14055013,2861983,2016-12-26 09:55:23,1462814,1,126.00,645,,email
17109921,3487482,2017-08-28 23:26:44,2034350,1,55.00,577,,organic search
