user_id,discovery_channel_category,discovery_channel,discovery_time,discovery_platform,location,gender
2356697,direct,,2017-10-12 21:08:20,desktop,US,male
2499903,organic search,,2017-11-24 09:08:17,desktop,US,male
2147032,paid,search,2017-08-09 00:18:09,mobile,international,male
2324192,organic search,,2017-10-02 20:57:54,desktop,US,male
2184325,organic search,,2017-08-02 16:14:24,mobile,US,female
1831196,paid,display,2017-03-15 06:55:41,mobile,US,female
1667465,paid,display,2016-12-30 09:19:13,desktop,US,female
2156188,paid,social,2017-09-10 06:30:58,mobile,US,female
2329466,paid,search,2017-10-04 16:56:02,mobile,US,
2395026,organic search,,2017-08-18 11:35:39,desktop,US,female
2018224,paid,affiliate,2017-06-10 21:35:55,mobile,international,female
1937118,paid,social,2017-04-30 23:14:40,mobile,international,
2640685,email,,2017-12-25 22:17:34,desktop,US,male
954987,direct,,2017-11-29 17:47:57,desktop,US,female
1992386,paid,social,2017-05-27 03:51:47,mobile,international,female
1340725,direct,,2017-01-29 16:23:21,desktop,US,
2164151,direct,,2017-12-28 14:49:51,mobile,international,female
1941822,paid,affiliate,2017-05-03 02:07:14,desktop,US,female
1884661,organic search,,2017-04-09 13:53:17,mobile,US,female
1395943,organic search,,2016-05-07 12:56:11,desktop,US,
1723025,organic search,,2017-01-25 14:35:16,desktop,US,male
1697881,other,,2017-01-15 16:46:04,desktop,US,
2041942,email,,2017-06-23 13:22:20,mobile,US,
1629619,direct,,2016-12-11 13:13:32,desktop,US,male
1807765,paid,display,2017-12-01 06:09:02,mobile,US,female
2142578,email,,2017-11-27 07:04:06,mobile,US,female
1021405,paid,other,2017-12-26 09:54:21,mobile,US,female
1423219,other,,2016-06-12 07:55:43,desktop,international,male
2554259,direct,,2017-12-05 06:37:14,mobile,US,
195372,other,,2017-12-27 06:27:02,mobile,US,female
1305321,direct,,2016-01-03 05:44:31,desktop,US,
2060795,direct,,2017-07-03 04:15:50,mobile,international,
2366366,direct,,2017-10-16 08:01:02,mobile,US,male
2619863,paid,search,2017-12-19 09:10:54,mobile,US,
2330713,paid,display,2017-09-12 06:21:31,desktop,US,female
1394870,organic search,,2016-05-04 19:04:21,desktop,US,female
1489239,organic search,,2016-09-13 02:44:53,desktop,international,male
231418,paid,other,2016-08-22 10:49:26,desktop,US,
1444871,other,,2016-07-24 21:06:00,desktop,US,female
861723,direct,,2017-10-15 14:50:26,desktop,US,female
1462117,paid,social,2016-08-20 18:41:19,mobile,US,female
1465091,organic search,,2016-08-21 06:55:43,desktop,international,male
1723243,paid,display,2017-01-25 16:18:37,desktop,US,female
1999291,organic search,,2017-05-30 22:32:12,desktop,US,female
1476453,other,,2016-09-01 07:38:47,mobile,US,male
1440613,direct,,2016-07-16 11:12:15,desktop,US,female
1953211,direct,,2017-05-07 20:15:28,mobile,US,female
1444350,organic search,,2016-07-23 18:11:53,desktop,US,female
1721873,paid,display,2017-01-25 05:25:37,desktop,US,female
1656264,email,,2016-10-03 05:51:29,mobile,international,female
2210970,paid,other,2017-08-29 08:00:30,mobile,US,female
2437689,paid,display,2017-10-31 12:51:29,desktop,US,female
2260694,direct,,2017-11-23 21:40:51,mobile,US,
2498377,organic search,,2017-11-23 23:11:32,desktop,US,female
2231164,paid,search,2017-09-07 09:29:10,mobile,US,male
2439631,email,,2017-11-25 00:33:05,mobile,US,female
2416414,paid,search,2017-10-03 16:10:09,mobile,US,female
2088089,paid,social,2017-07-16 12:29:08,mobile,US,female
2214902,organic search,,2017-08-31 15:49:22,desktop,US,female
1440703,organic search,,2016-07-16 13:53:04,desktop,US,female
1555470,paid,affiliate,2016-10-26 19:58:08,mobile,international,female
2124668,paid,social,2017-07-31 07:12:44,desktop,US,
1816916,organic search,,2017-03-08 13:22:03,desktop,US,female
2429465,paid,social,2017-11-07 08:45:09,desktop,US,
1755325,paid,social,2017-02-08 20:25:39,desktop,US,female
2468812,other,,2017-11-26 17:01:45,desktop,US,male
1411530,organic search,,2016-05-24 21:58:50,desktop,US,female
2225846,paid,social,2017-09-05 04:51:14,desktop,international,
2251287,organic search,,2017-09-11 09:59:27,desktop,international,male
1459029,paid,other,2016-08-16 22:30:31,desktop,international,male
863462,paid,social,2016-10-27 20:39:58,desktop,US,female
1914541,paid,search,2017-10-28 20:21:26,mobile,US,female
2456780,email,,2017-12-04 12:43:30,mobile,US,female
1988675,organic search,,2017-05-24 21:55:24,mobile,international,
2480183,other,,2017-11-19 15:07:30,desktop,international,
2495257,paid,search,2017-11-23 06:11:06,mobile,US,
2626251,organic search,,2017-12-20 14:07:22,desktop,US,female
1866670,organic search,,2017-04-01 10:47:47,mobile,international,female
2513769,organic search,,2017-11-21 09:16:21,desktop,US,female
1577295,direct,,2016-11-09 18:09:53,desktop,international,male
2370009,paid,social,2017-10-17 12:17:33,desktop,US,female
2389238,paid,affiliate,2017-10-24 12:36:27,mobile,US,female
1419271,direct,,2016-05-21 13:16:04,desktop,US,female
1312188,paid,affiliate,2016-01-18 12:17:19,desktop,international,female
2026446,paid,search,2017-06-15 21:41:36,mobile,US,
501270,direct,,2017-12-17 16:48:19,desktop,international,
1762212,paid,display,2017-02-11 16:25:10,desktop,US,female
2374582,paid,social,2017-10-19 07:09:37,mobile,US,female
1895174,direct,,2017-04-13 08:32:15,desktop,US,female
716993,paid,search,2017-12-30 00:27:47,mobile,US,female
2591335,paid,search,2017-12-12 16:24:31,mobile,US,female
2027079,paid,search,2017-06-16 08:19:15,desktop,US,
1425537,organic search,,2017-09-05 20:17:52,mobile,US,female
77033,direct,,2016-09-30 05:58:33,desktop,US,
1616044,paid,other,2016-12-04 16:39:41,mobile,US,female
1911055,paid,search,2017-04-18 17:58:56,desktop,US,female
2464462,paid,social,2017-11-16 09:03:33,mobile,US,female
2129150,paid,social,2017-08-01 20:51:17,desktop,US,
2226459,other,,2017-08-14 09:28:34,desktop,US,female
2585989,paid,display,2017-12-11 15:29:49,desktop,US,female
1991585,direct,,2017-05-26 13:41:13,desktop,US,female
1977132,email,,2017-12-06 21:33:07,desktop,US,
2449312,organic search,,2017-11-23 18:37:53,desktop,US,female
2564873,direct,,2017-11-24 05:31:26,desktop,US,female
1594067,email,,2016-11-22 10:02:13,desktop,US,female
1786878,paid,display,2017-02-23 07:31:28,desktop,US,female
2515368,other,,2017-11-27 13:04:15,desktop,international,female
1789364,paid,display,2017-02-24 06:00:07,desktop,US,female
1726316,paid,search,2017-01-27 07:33:11,mobile,US,female
2567829,paid,affiliate,2017-11-06 07:37:50,desktop,US,female
2367799,paid,other,2017-10-16 16:58:33,mobile,US,female
2563576,paid,social,2017-12-06 13:28:50,mobile,US,female
2325445,paid,affiliate,2017-10-03 10:37:33,desktop,US,female
1224445,paid,social,2017-04-16 14:09:09,desktop,US,female
1896083,paid,other,2017-04-13 14:55:12,mobile,US,female
1742245,paid,display,2017-02-03 07:01:09,desktop,US,female
820665,email,,2016-05-23 19:54:14,desktop,US,female
2355351,paid,display,2017-10-12 12:44:32,desktop,US,female
1768279,organic search,,2017-02-14 12:00:04,desktop,US,male
2239180,paid,search,2017-09-09 00:48:19,desktop,US,male
1648156,paid,other,2016-12-19 20:50:49,mobile,US,
1483102,direct,,2016-09-06 21:27:59,desktop,US,male
2617223,direct,,2017-12-18 15:31:44,mobile,international,female
1707202,paid,other,2017-01-19 03:45:30,mobile,US,male
1505841,organic search,,2016-09-28 14:20:37,mobile,international,female
1851234,organic search,,2017-03-24 19:33:51,mobile,international,female
2067639,paid,social,2017-07-06 12:41:00,desktop,US,female
2200528,paid,other,2017-08-26 22:50:54,mobile,US,female
1749494,paid,display,2017-02-06 10:22:38,desktop,US,female
2305257,direct,,2017-09-27 13:40:28,desktop,US,female
2213390,paid,display,2017-08-31 06:34:14,desktop,US,female
2008131,organic search,,2017-06-05 10:45:35,mobile,international,female
2160619,paid,other,2017-08-13 18:17:35,mobile,US,female
1613403,direct,,2017-06-01 20:37:22,mobile,US,female
2457932,paid,search,2017-11-14 20:00:31,desktop,US,female
2633656,paid,affiliate,2017-12-23 09:15:36,desktop,US,female
2662219,organic search,,2017-12-29 08:24:45,desktop,US,male
2299341,paid,search,2017-09-26 17:15:41,desktop,international,female
1829550,direct,,2017-12-11 17:18:33,mobile,US,female
1863443,paid,social,2017-03-30 16:50:06,desktop,international,
1819405,organic search,,2017-03-09 18:52:57,mobile,US,male
1388139,paid,search,2016-04-26 13:27:30,desktop,US,female
2218136,paid,social,2017-09-01 22:24:17,mobile,US,female
2290255,paid,affiliate,2017-09-25 15:22:06,mobile,international,
2669163,paid,other,2017-12-31 09:54:42,desktop,US,female
1723384,paid,display,2017-01-25 18:03:51,mobile,US,female
2502312,paid,affiliate,2017-11-24 19:39:56,desktop,US,
1823787,paid,display,2017-03-07 06:01:23,desktop,US,female
1899115,paid,display,2017-04-14 07:09:28,desktop,US,female
1406591,other,,2016-05-21 14:40:44,desktop,US,female
2089529,organic search,,2017-07-10 15:59:42,mobile,US,male
2560192,organic search,,2017-12-05 18:37:48,desktop,US,female
2080561,direct,,2017-11-24 12:55:36,desktop,US,male
1642667,other,,2016-12-11 18:12:50,desktop,US,female
2458650,other,,2017-12-03 03:08:22,desktop,international,female
2641120,paid,affiliate,2017-12-26 01:08:32,mobile,international,female
1757828,organic search,,2017-06-03 05:57:20,desktop,US,male
1757996,other,,2017-02-10 02:36:28,mobile,international,female
1788529,direct,,2017-04-30 22:46:23,desktop,international,female
2412598,paid,social,2017-11-02 05:54:47,mobile,US,female
1393134,other,,2016-05-02 19:10:24,desktop,US,male
2353562,paid,social,2017-10-11 20:13:03,desktop,US,
2575707,direct,,2017-12-08 09:25:41,desktop,US,male
1349144,other,,2016-03-09 22:40:15,desktop,international,female
2638729,paid,social,2017-12-25 17:09:14,mobile,US,female
1446300,other,,2016-07-27 16:55:45,desktop,US,male
1621856,paid,affiliate,2016-08-28 12:54:19,mobile,US,female
1665274,other,,2016-10-04 13:52:20,mobile,US,male
1709009,direct,,2017-01-19 14:39:36,desktop,international,female
1855218,paid,display,2017-03-26 17:39:16,desktop,US,female
742475,direct,,2017-12-08 13:30:58,desktop,international,female
2404302,direct,,2017-10-30 03:58:40,mobile,international,female
2271545,paid,search,2017-09-13 19:34:45,desktop,US,male
1090695,paid,social,2017-05-20 17:15:22,mobile,US,female
1606742,organic search,,2016-11-29 13:15:34,desktop,international,female
2107200,direct,,2017-07-26 06:12:26,mobile,international,male
1658998,direct,,2016-12-26 17:21:24,mobile,international,
2320072,paid,other,2017-09-26 06:29:20,desktop,US,female
2199092,paid,social,2017-07-26 15:48:52,mobile,US,
319581,email,,2017-01-10 07:15:37,desktop,US,female
2477398,direct,,2017-11-25 05:35:11,mobile,US,female
2461512,email,,2017-11-24 08:50:46,mobile,international,
1529300,paid,social,2016-10-14 15:14:12,desktop,US,female
1632424,direct,,2016-12-12 13:18:46,desktop,US,female
2246750,paid,other,2017-08-08 05:37:10,desktop,US,female
1735517,paid,display,2017-01-31 12:21:15,desktop,US,female
1389582,direct,,2016-04-14 09:36:05,mobile,US,female
1863415,paid,social,2017-03-30 16:29:04,mobile,US,female
1964271,paid,social,2017-04-08 01:01:51,desktop,international,female
1673308,paid,display,2017-01-03 18:23:43,desktop,US,female
1613133,paid,affiliate,2016-12-03 05:46:28,mobile,international,
2607433,direct,,2017-12-16 14:49:28,desktop,international,other
1484668,paid,search,2016-09-08 14:42:39,mobile,US,female
2239565,paid,social,2017-08-20 15:00:49,desktop,US,female
2650000,paid,search,2017-12-26 21:50:43,mobile,international,
2579337,organic search,,2017-12-10 09:47:18,desktop,US,male
1354148,direct,,2016-03-15 15:35:32,mobile,US,female
2204290,paid,social,2017-08-31 01:07:48,desktop,international,
2570343,organic search,,2017-12-08 05:11:59,desktop,US,female
2629638,paid,social,2017-12-22 14:34:57,mobile,international,female
1716503,paid,social,2017-01-22 16:44:05,desktop,US,female
2109832,organic search,,2017-07-25 07:41:26,desktop,US,female
2521676,other,,2017-11-28 17:31:35,desktop,international,female
2471150,paid,other,2017-11-17 16:54:31,mobile,US,female
1647747,direct,,2016-12-19 18:10:19,desktop,US,female
2471450,paid,search,2017-11-17 18:24:26,mobile,international,
1800318,other,,2016-10-22 14:05:17,mobile,US,female
1408523,paid,affiliate,2016-05-23 18:39:01,mobile,international,female
2095872,other,,2017-07-19 13:32:33,mobile,international,female
2303158,paid,affiliate,2017-09-27 07:04:01,desktop,US,female
1740471,paid,display,2017-02-02 11:39:22,desktop,US,female
1549075,paid,display,2016-10-23 11:09:24,desktop,US,female
2461774,organic search,,2017-11-15 17:27:12,desktop,US,female
1598750,direct,,2016-09-02 15:17:20,mobile,US,female
2104116,paid,social,2017-07-23 02:34:53,mobile,international,female
2523131,other,,2017-11-29 05:30:30,mobile,international,
2341102,organic search,,2017-11-26 13:48:48,mobile,international,female
1750315,paid,display,2017-02-06 16:25:35,desktop,US,female
1593389,organic search,,2016-11-21 19:10:27,desktop,international,female
2617241,paid,social,2017-12-18 15:38:08,mobile,US,female
1486586,other,,2016-09-10 14:59:35,mobile,international,male
2520038,direct,,2017-11-27 10:02:13,desktop,US,female
2189506,organic search,,2017-08-23 11:43:35,desktop,US,female
1783653,direct,,2016-11-28 17:21:57,desktop,US,female
1469566,paid,social,2017-01-18 07:22:55,desktop,US,female
2165236,email,,2017-08-15 10:01:12,mobile,international,female
2347730,other,,2017-10-09 22:12:17,desktop,international,female
2202015,paid,search,2017-08-27 11:23:05,desktop,US,female
1788024,paid,other,2017-02-23 15:32:53,desktop,US,female
345791,paid,affiliate,2016-02-23 11:33:37,desktop,US,female
2017171,paid,affiliate,2017-06-06 07:13:02,desktop,US,female
2141158,paid,social,2017-08-06 18:41:29,mobile,US,
2096795,paid,social,2017-07-19 19:59:26,mobile,US,male
1944492,organic search,,2017-05-04 03:43:01,desktop,international,female
1739402,email,,2017-08-17 11:58:59,mobile,US,female
2175045,direct,,2017-12-17 18:18:49,mobile,international,
2029081,paid,affiliate,2017-06-17 16:31:08,desktop,US,female
1423627,direct,,2016-12-04 16:38:53,desktop,international,female
2560597,direct,,2017-12-05 20:47:53,mobile,US,female
1566545,direct,,2016-11-01 20:44:44,desktop,US,female
2585728,other,,2017-12-11 14:17:30,mobile,international,female
1539583,direct,,2016-10-18 02:49:32,mobile,US,female
2155164,paid,social,2017-08-12 06:36:31,mobile,international,female
1303060,organic search,,2016-10-29 18:54:06,desktop,US,female
1509555,direct,,2016-10-01 13:16:11,desktop,US,female
521718,paid,affiliate,2017-11-29 09:29:29,desktop,US,female
1674548,organic search,,2017-01-04 13:13:57,desktop,US,female
2158647,paid,social,2017-07-16 14:12:07,desktop,US,
2183874,paid,social,2017-08-21 03:19:23,desktop,international,female
25966,paid,display,2017-02-22 12:16:57,desktop,US,female
980743,organic search,,2017-11-24 13:01:46,desktop,US,female
2194792,organic search,,2017-08-01 08:32:41,desktop,US,female
2215142,other,,2017-08-31 17:39:28,mobile,US,female
2276192,paid,search,2017-09-20 10:51:40,desktop,international,female
609447,organic search,,2017-05-10 15:06:03,desktop,US,female
1990729,paid,display,2017-05-26 07:40:16,desktop,US,female
1607009,direct,,2017-12-02 12:01:17,desktop,US,male
2423795,direct,,2017-11-05 18:04:54,desktop,US,male
2284960,paid,affiliate,2017-09-23 21:42:02,mobile,international,female
2548436,paid,search,2017-12-04 15:01:33,mobile,US,female
2475478,direct,,2017-11-18 17:39:49,mobile,US,female
2561386,other,,2017-12-06 04:39:53,mobile,international,other
1801271,other,,2017-03-01 07:04:42,mobile,US,female
1959183,paid,social,2017-03-01 18:02:21,desktop,US,female
2433845,email,,2017-11-28 08:02:28,desktop,US,female
1507271,organic search,,2016-09-29 16:24:17,desktop,US,male
2423264,paid,search,2017-11-05 15:38:04,mobile,US,female
2402284,direct,,2017-10-22 13:32:45,desktop,US,female
2482816,direct,,2017-11-20 00:06:45,mobile,international,female
1601349,other,,2016-11-26 16:55:37,mobile,US,female
1035919,paid,search,2016-08-21 20:04:47,desktop,US,female
1824511,organic search,,2017-01-28 19:36:02,desktop,US,female
2619335,organic search,,2017-11-19 14:01:43,desktop,international,female
2532883,direct,,2017-12-01 12:57:35,desktop,US,female
1975551,paid,display,2017-05-18 09:53:23,desktop,US,female
2539233,paid,affiliate,2017-09-27 05:45:37,desktop,international,female
1623731,other,,2016-12-08 14:57:41,desktop,international,female
1844763,paid,social,2017-03-21 23:01:55,desktop,international,female
1832300,organic search,,2017-03-15 14:35:32,desktop,US,female
1900856,paid,affiliate,2017-04-14 16:01:14,mobile,international,female
1723232,paid,affiliate,2017-01-25 16:48:36,mobile,US,male
1656239,other,,2016-12-26 08:46:01,desktop,US,male
1475350,organic search,,2016-08-31 09:00:44,desktop,international,female
1721510,direct,,2017-01-24 20:23:43,desktop,US,female
1651474,email,,2017-11-29 06:02:26,desktop,US,female
2035687,paid,social,2017-06-21 03:40:59,mobile,US,female
